ident,nome,tipo,conteudo,res
<http://www.nima.puc-rio.br/lattes/3217839276420118#P535>,"Direitos humanos e direitos da criança e do adolescente: reflexões sobre desigualdade, exclusão social e a questão dos meninos de rua",Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/0400232298849115#P188>,Transactional Behavior of Workflow Instances,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/8809843174160878#P100>,SEARCH FOR RARE AND FORBIDDEN THREE BODY DIMUON DECAYS OF THE CHARMED MESONS D+ AND D(S)+.,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/3497095259123139#P394>,Swift heavy ions irradiation of water ice from MeV to GeV energies. Approaching true cosmic ray compaction,Article,10.1051/0004-6361/201321636,False
<http://www.nima.puc-rio.br/lattes/0035193585701908#P244>,Estudo do impacto do processo de amostragem na incerteza de medição de alguns parâmetros físico-químicos em água e óleo diesel,Thesis,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/1304606076487440#P457>,UM MODELO PARA ANÁLISE DE PLACAS EM COMPRESSÃO,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/1672274202055214#P40>,AVALIAÇÃO DA INFLUÊNCIA DA RUGOSIDADE SUPERFICIAL NO COMPORTAMENTO MECÂNICO DE JUNTAS UNIDAS POR ADESÃO,Article,sem DOI ou ementa,False
_:bC87DAD9Dx144958,"Produção do espaço: emancipação social, o comum e a ?verdadeira democracia?",Book,sem DOI ou ementa,False
_:b89B4D802x29759,Carlos Lucena: Pioneiro da Informática,Book,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/2491891766759477#P107>,Construction And Optimization Of File Processing Programs,Article,sem DOI ou ementa,False
_:b89B4D802x36037,"Arte Contemporânea Brasileira: texturas, dicções, ficções, estratégias",Book,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/9222024053983021#P250>,Social Interaction for Interactive Storytelling,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/5068302552861597#P512>,Speech Acts Featuring Decisions in Knowledge-Intensive Processes,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/6691982448335709#P505>,"Comunidades e identidades, um estudo sobre a identidade visual oficial da cidade do Rio de Janeiro",Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/6133365056620299#P1099>,"Didática novamente em questão: fazeres-saberes pedagógicos em diálogos, insurgências e políticas",Chapter,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/1304606076487440#P15>,Analise da Estabilidade de Estruturas Sob Acao de Cargas Nao-Conservativas,Thesis,sem DOI ou ementa,False
_:bC87DAD9Dx202841,Contrapontos - Ensaios sobre saúde e sociedade,Book,sem DOI ou ementa,False
<http://nima.puc-rio.br/cad-puc#disciplinaMEC2009>,[MEC2009] TOP ESP DE ENGENHARIA MECANICA,ccso,"Engenharia de reservatórios. Capacitar o estudante a acompanhar as principais etapas do desenvolvimento de um campo de petróleo, desde a modelagem termodinâmica dos fluidos de reservatório a simulação dinâmica da explotacao, passando pela quantificação precisa dos volumes de fluidos produzidos. Cabe ainda ao engenheiro de reservatório dominar ferramentas como ajuste de histórico, previsão da performance dos métodos de recuperação e interpretação de testes de formação, as quais lhe serão uteis no processo de tomada de decisões no dia-a-dia do segmento upstream. Classificação de fluidos de reservatório: balanço de materiais: recuperação avançada de petróleo; testes de formação; introdução a simulação de reservatórios. ",False
_:bC87DAD9Dx40073,El Derecho de familia ante el siglo XXI: Aspectos internacionales,Book,sem DOI ou ementa,False
_:b89B4D802x90490,Advances in Vibration Control and Diagnostics,Book,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/0182907746876513#phdthesis4>,Empresas Públicas de TIC: proposta de um modelo analítico para auxiliar sua gestão com empreendedorismo público e alianças estratégicas,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/9171678019364477#P260>,Canal Bíblia Católica: Livro dos Juízes,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/0685708886758224#P309>,A FUZZY AHP-TOPSIS MODEL FOR THE ASSESSMENT AND SELECTION OF RENEWABLE ENERGY TECHNOLOGIES,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/6075905438020841#P435>,Transparência pública automatizada a partir da gramática do diário oficial,Article,10.5753/wcge.2021.15977,False
_:bC87DAD9Dx313315,Nenhum Brasil existe: pequena enciclopédia,Book,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/5068302552861597#P578>,SUBINTERNM: Optimizing the Matching of Networks of Ontologies,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/5116658627669572#P424>,Nature of Insoluble Material Found in the Bottom of Soybean Biodiesel Storage Tank: Chemical and Microbiological Approach,Article,10.21577/0103-5053.20180078,False
<http://www.nima.puc-rio.br/lattes/0400232298849115#P413>,DCD Tool: Um conjunto de ferramentas para descoberta e triplificação de cubos de dados estatísticos em RDF,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/2656428185505030#P32>,Cultura Urbana e Modernidade,Chapter,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/8877272658065995#P376>,Elastohydrodynamics of slot coating process with deformable rolls,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/1142247964035231#P55>,Um gesto questionável,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/6805562235394433#P307>,An Interpretation of Carnaval,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/3400367864354012#P67>,Propriedades Magnéticas em Sistemas Desordenados,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/5457197162245079#P1139>,"MATHEMATICS IN ENGINEERING, SCIENCE AND AEROSPACE",Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/5691355417518749#P237>,EFFECT OF SYNTHESIS CONDITIONS ON THE PROTOLITIC AND ADSORPTION PROPERTIES OF SILICA MODIFIED WITH PROPYLTHIOETHYLEAMINE,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/0399574948390321#P6>,Thermography Applied to the Study of Fatigue Crack Propagation in Polycarbonate,Article,10.1007/s11340-017-0341-8,False
<http://www.nima.puc-rio.br/lattes/6338514580120246#P34304>,An Integral-Equation Formulation for Anisotropic Elastostatics,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/8809843174160878#P529>,Measurement of the <math display='&quot;inline&quot;'> <msubsup> <mi>B</mi> <mi>s</mi> <mn>0</mn> </msubsup> <mo stretchy='&quot;false&quot;'>&#8594;</mo> <msup> <mi>&#956;</mi> <mo>+</mo> </msup> <msup> <mi>&#956;</mi> <mo>&#8722;</mo> </msup> &lt;/</math>,Article,10.1103/physrevlett.118.191801,False
<http://www.nima.puc-rio.br/lattes/0427692772445368#P70>,Lua: An extensible embedded language,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/9266153829970164#P24>,"&quot;Cebs: Massas e Minorias e A Questão dos Sacramentos&quot;,",Chapter,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/0818273339577951#P824>,A economia da campanha eleitoral,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/8745974666472766#P430>,Atomic Silence: Contrasting Narratives of Hiroshima and Nagasaki,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/0940801179974135#P249>,Experimental Evaluation of an Innovative Rotary Compressor with Variable Speed Displacers,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/8247688677918672#P41>,Finite Element Model Efficiency for Modal Analysis of Slab-on-Girder Bridges,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/2544637819098374#P584>,An Algoritm to Aid the Planning of the Skin Expansion Procedure,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/5457197162245079#P1130>,Influence of Physical and Geometrical Uncertainties in the Parametric Instability Load of an Axially Excited Cylindrical Shell,Article,10.1155/2015/758959,False
<http://www.nima.puc-rio.br/lattes/6893268028825034#P279>,Seminário debate tragédia das chuvas no Rio,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/8242698091108462#P172>,Fabricando verdades (in)convenientes: Jean Manzon e seus modelos de construção simbólica,Thesis,sem DOI ou ementa,False
<http://nima.puc-rio.br/cad-puc#disciplinaENG1028>,[ENG1028] TERMODINAMICA I,ccso,Conservação de massa e energia. Entropia. Equações de estado de substancias puras. Relação entre grandezas termodinâmicas. Caracterização de equilíbrio. Sistemas heterogêneos de um componente. Soluções. Equilíbrio químico. ,False
<http://www.nima.puc-rio.br/lattes/8252075995504939#P5>,"Reflexões sobre história,escrita e poder a partir de textos de Franz Kafka",Article,sem DOI ou ementa,False
_:bC87DAD9Dx60320,Conversas com Sociólogos Brasileiros,Book,sem DOI ou ementa,False
<http://nima.puc-rio.br/cad-puc#disciplinaPSI1100>,[PSI1100] HISTORIA DA PSICOLOGIA MODERNA,Course,"Introdução ao campo da psicologia e seu caráter problemático. Condições de possibilidade do surgimento da psicologia como disciplina. A psicologia como projeto científico (as diversas correntes, suas histórias, objetos, métodos e paradigmas teóricos). A psicologia como tecnologia (usos, práticas e formas de poder). ",False
<http://www.nima.puc-rio.br/lattes/0794494047024280#P163>,A Methodology to Classify Party Logistics,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/5520264426241131#P162>,Trabalho e aviação militar no Brasil: condições de trabalho no setor de manutenção de aeronaves no âmbito da Política de Defesa Nacional,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/7361718851255513#P250>,Intelectuais-artistas e as conversações contemporâneas acerca da linguagem.,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/5335075258111851#P297>,Iterative Turbo MMSE Successive Parallel Arbitrated Decision Feedback Detectors for DS-CDMA Systems,Article,10.1109/WCNC.2008.75,False
<http://www.nima.puc-rio.br/lattes/8745974666472766#P111>,A contribuição e o desenvolvimento da Escola Inglesa de Relações Internacionais,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/8402567216155554#P162>,"Cinética da Redução de Pelotas Ácidas, com cal e com Dolomita no Intervalo 950 - 1200 C",Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/4781864789335595#masterthesis2>,Plot - Um Sistema Especialista para Auxílio no Daignóstico de Testes Projetivos,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/0807511237795775#P500>,Identifying Code Smells with Multiple Concern Views,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/0794494047024280#P40>,Warehouse Management System (WMS): Conceitos Teóricos e Implementação em um Centro de Distribuição,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/8424786953911830#P245>,Debate aponta riscos da convergência de mídia,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/2540733672905515#P715>,On the estimation of multiaxial elastoplastic notch stresses and strains under in-phase proportional loadings,Article,10.1016/j.ijfatigue.2016.12.038,False
_:b89B4D802x225085,A Jurisprudência do STF nos 20 anos da Constituição Federal,Book,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/0818273339577951#P18>,O DÉFICIT E OS INVESTIMETOS DAS ESTATAIS,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/4765886371460357#P10>,A Partion-Based Hamiltonicity Study of Regular Graphs,Article,sem DOI ou ementa,False
_:bC87DAD9Dx339414,FHC: os paulistas no poder,Book,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/8877272658065995#P812>,Transfer of rate-thinning and rate-thickening liquids between separating plates and cavities,Article,10.1016/j.jnnfm.2018.02.010,False
<http://www.nima.puc-rio.br/lattes/0205484470667278#P236>,Comportamento termoquimico de sulfetos metálicos em processos pirometalúrgicos de extração,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/3911296847035628#P229>,?A questão vai além do que está no passaporte da pessoa?: desconstruindo a polarização entre os chamados 'professor falante nativo' e 'professor falante não nativo',Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/4933326132948063#P88>,Autenticação e Controle de Acesso Interinstitucional,Thesis,sem DOI ou ementa,False
_:bC87DAD9Dx4402,"Poesia e Interfaces - operações, composições, plasticidades",Book,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/7454736736043931#P476>,Crowd-SLAM: Visual SLAM Towards Crowded Environments using Object Detection,Article,10.1007/s10846-021-01414-1,False
<http://www.nima.puc-rio.br/lattes/2149571398618532#P525>,Statistical models with parameters changing through an adaptive mechanism,Thesis,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/2039751697422137#P254>,Perfuração em Rochas Duras: Das Tecnologias Convencionais Até o Potencial Uso do Laser,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/0095031067497364#P574>,Ivia: Processo de Internacionalização,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/5085393541593718#P26>,Estudo de propriedades mecânicas e tribológicas de filmes de B4C e BCN depositados por DC magnetron spputering,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/0884997743394234#P246>,Determinação multielementar em glicerina de produção de biodiesel por ICP OES,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/3091439217579895#P1>,As Regiões Metropolitanas e o Licenciamento Ambiental,Chapter,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/6992824817295435#P874>,Redes Neurais e Previsão de Carga Elétrica,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/2149571398618532#P375>,Homicídios: Políticas de Controle e Prevenção no Brasil,Book,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/9029727012264012#P168>,A ideia de participação no Brasil e na Venezuela: o espaço como dimensão necessária das dinâmicas de transformação do poder,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/0344905611735741#P482>,"Vanguardia Latinoamericana: Historia, Crítica y Documentos",Book,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/4692086634018379#P24>,Electron-beam production of colour centres on alkali halide crystals and films,Article,10.1016/0168-583x(88)90213-3,False
<http://www.nima.puc-rio.br/lattes/8247688677918672#P66>,Parallel Processing Techniques in Structural Engineering Applications,Article,10.1061/(ASCE)0733-9445(2003)129:12(1698),False
<http://www.nima.puc-rio.br/lattes/9900625695933750#P186>,Quantum-Dot Cellular Automata (QCA) Circuits: Synthesis and Simulation by means of Intelligent Techniques,Article,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/6506755778074371#P11>,Improved uplink I/Q-signal forwarding for cloud-based radio access networks with millimeter wave fronthaul,Article,10.1109/ISWCS.2015.7454359,False
<http://www.nima.puc-rio.br/lattes/5521130441503587#P172>,Foucault e a Historia da Sexualidade: aspectos de um trabalho inacabado,Thesis,sem DOI ou ementa,False
_:b89B4D802x181480,Universos da psicanálise,Book,sem DOI ou ementa,False
<http://www.nima.puc-rio.br/lattes/3763621130181471#P485>,A&#09;animação&#09;como&#09;prática&#09;social&#09;e&#09; pertencente&#09;ao&#09;Campo&#09;do&#09;Design: uma&#09;leitura&#09;crítica&#09;do&#09;Boom da indústria&#09;de&#09;animação&#09;brasileira.,Article,sem DOI ou ementa,False
